,Open,High,Low,Close,Adj Close,Volume
1/6/1986,1878.77002,1880.25,1833.829956,2313.720915,1840.150024,12020000
1/7/1986,1836.380005,1852.800049,1816.069946,2319.074219,1837.189941,13590000
1/8/1986,1842.030029,1854.680054,1825.75,2324.452324,1846.069946,11320000
1/9/1986,1846.069946,1851.859985,1826.290039,2329.855403,1838.130005,8810000
1/10/1986,1848.219971,1883.209961,1843.920044,2335.283629,1874.189941,14390000
1/11/1986,1880.52002,1890.609985,1863.290039,2340.737179,1871.77002,12530000
1/12/1986,1877.619995,1886.97998,1853.939941,2346.216229,1865.780029,12330000
1/13/1986,1867.839966,1881.329956,1843.75,2351.72096,1868.939941,12620000
1/14/1986,1864.400024,1883.119995,1851.459961,2357.251551,1855.859985,12560000
1/15/1986,1864.400024,1882.849976,1847.640015,2362.808186,1879.540039,17720000
1/16/1986,1873.48999,1883.400024,1853.390015,2368.391049,1864.26001,15250000
1/17/1986,1867.430054,1891.800049,1853.939941,2374.000325,1875.550049,13430000
1/18/1986,1879.540039,1903.359985,1870.319946,2379.636203,1885.050049,15320000
1/19/1986,1890.040039,1897.219971,1867.410034,2385.298871,1880.199951,10900000
1/20/1986,1885.969971,1898.900024,1871.339966,2390.988522,1885.26001,10240000
1/21/1986,1884.97998,1908.619995,1876.119995,2396.705348,1892.719971,12360000
1/22/1986,1889.76001,1911.280029,1878.52002,2402.449544,1903.540039,15550000
1/23/1986,1905.51001,1922.670044,1891.310059,2408.221308,1909.030029,12080000
1/24/1986,1911.280029,1918.589966,1887.22998,2414.020838,1900.869995,10490000
1/25/1986,1893.97998,1895.530029,1834.079956,2419.848335,1838.859985,16480000
1/26/1986,1822.130005,1834.359985,1794.98999,2425.704001,1820.72998,19530000
1/27/1986,1825.079956,1838.579956,1807.650024,2431.58804,1826.069946,15930000
1/28/1986,1833.800049,1842.939941,1799.069946,2437.500661,1831.829956,16340000
1/29/1986,1832.109985,1840.969971,1810.880005,2443.44207,1821.430054,12950000
1/30/1986,1809.339966,1816.650024,1785.290039,2449.412479,1793.449951,13140000
1/31/1986,1789.790039,1805.540039,1760.119995,2455.412101,1768.699951,24310000
2/1/1986,1776.859985,1794.290039,1759.699951,2461.44115,1774.180054,16140000
2/2/1986,1778.680054,1802.72998,1762.089966,2467.499842,1781.780029,16060000
2/3/1986,1781.359985,1807.369995,1754.640015,2473.588398,1777.97998,21220000
2/4/1986,1774.180054,1792.599976,1763.920044,2479.707037,1779.109985,10040000
2/5/1986,1777,1810.459961,1769.119995,2485.855984,1795.130005,14990000
2/6/1986,1796.400024,1813.699951,1780.089966,2492.035464,1798.369995,14630000
2/7/1986,1797.810059,1806.810059,1778.680054,2498.245705,1791.619995,13040000
2/8/1986,1799.780029,1821.569946,1791.060059,2504.486936,1810.040039,11420000
2/9/1986,1806.949951,1815.23999,1760.26001,2510.759391,1773.900024,15650000
2/10/1986,1776.430054,1788.949951,1752.949951,2517.063304,1766.869995,14070000
2/11/1986,1768.97998,1794.150024,1741.560059,2523.398912,1779.390015,22940000
2/12/1986,1779.810059,1794.290039,1764.199951,2529.766454,1775.310059,14490000
2/13/1986,1775.310059,1788.800049,1753.089966,2536.166172,1763.640015,11380000
2/14/1986,1753.089966,1785.150024,1730.599976,2542.598311,1769.969971,16320000
2/15/1986,1787.819946,1800.199951,1766.869995,2549.063117,1777,20270000
2/16/1986,1771.650024,1788.670044,1759.839966,2555.56084,1779.530029,15330000
2/17/1986,1774.75,1802.02002,1766.170044,2562.091731,1786.280029,12530000
2/18/1986,1786.420044,1799.780029,1769.689941,2568.656045,1782.619995,12850000
2/19/1986,1786.699951,1824.660034,1779.25,2575.254039,1811.160034,16930000
2/20/1986,1824.380005,1840.550049,1804.420044,2581.885972,1835.48999,15490000
2/21/1986,1836.189941,1860.660034,1822.97998,2588.552107,1844.48999,17470000
2/22/1986,1844.069946,1859.810059,1832.540039,2595.25271,1844.910034,11790000
2/23/1986,1848.140015,1863.609985,1829.02002,2601.988046,1855.599976,15040000
2/24/1986,1857.98999,1875.140015,1842.660034,2608.758388,1869.52002,12620000
2/25/1986,1867.550049,1880.199951,1846.880005,2615.564008,1862.910034,10990000
2/26/1986,1861.219971,1889.339966,1849.969971,2622.405183,1881.329956,17790000
2/27/1986,1883.719971,1899.469971,1864.310059,2629.282192,1881.189941,15170000
2/28/1986,1879.780029,1899.040039,1868.109985,2636.195317,1887.800049,10640000
3/1/1986,1887.650024,1893.420044,1860.52002,2643.144843,1871.77002,10590000
3/2/1986,1876.550049,1911.280029,1870.5,2650.131058,1904.25,16880000
3/3/1986,1904.25,1918.589966,1887.800049,2657.154252,1904.530029,15760000
3/4/1986,1896.790039,1912.26001,1882.72998,2664.214721,1900.170044,12460000
3/5/1986,1896.930054,1913.530029,1883.439941,2671.312761,1898.339966,9580000
3/6/1986,1903.26001,1913.390015,1857.420044,2678.448673,1870.359985,17070000
3/7/1986,1861.920044,1888.219971,1852.780029,2685.62276,1881.329956,16070000
3/8/1986,1884.699951,1927.869995,1877.25,2692.83533,1919.709961,22890000
3/9/1986,1918.72998,1933.349976,1890.189941,2700.086692,1899.75,21020000
3/10/1986,1889.76001,1907.060059,1866.839966,2707.37716,1888.640015,15270000
3/11/1986,1898.339966,1909.449951,1874.02002,2714.707051,1884.140015,14460000
3/12/1986,1885.689941,1897.5,1863.050049,2722.076685,1879.5,14290000
3/13/1986,1861.640015,1868.670044,1780.790039,2729.486387,1792.890015,30720000
3/14/1986,1794.150024,1805.400024,1733.550049,2736.936483,1758.719971,34990000
3/15/1986,1772.920044,1786.97998,1746.199951,2744.427304,1767.579956,18220000
3/16/1986,1763.219971,1785.01001,1739.599976,2751.959185,1778.540039,14790000
3/17/1986,1780.369995,1799.349976,1757.869995,2759.532465,1769.400024,16470000
3/18/1986,1763.219971,1789.930054,1748.030029,2767.147484,1774.180054,17290000
3/19/1986,1765.469971,1783.040039,1747.609985,2774.804589,1762.650024,22560000
3/20/1986,1771.369995,1797.810059,1761.670044,2782.50413,1793.449951,23340000
3/21/1986,1795.97998,1809.76001,1778.540039,2790.246459,1797.810059,21370000
3/22/1986,1798.22998,1820.02002,1786.280029,2798.031934,1803.290039,18210000
3/23/1986,1799.48999,1803.150024,1753.800049,2805.860917,1768.560059,18930000
3/24/1986,1759.420044,1788.099976,1750.140015,2813.733773,1769.689941,11980000
3/25/1986,1759.560059,1768.97998,1732.98999,2821.65087,1755.199951,14890000
3/26/1986,1761.390015,1790.349976,1750.140015,2829.612584,1767.579956,16390000
3/27/1986,1775.030029,1805.819946,1762.650024,2837.619291,1782.900024,21430000
3/28/1986,1778.819946,1796.540039,1767.719971,2845.671375,1781.209961,12120000
3/29/1986,1793.449951,1806.380005,1761.25,2853.76922,1774.180054,18200000
3/30/1986,1772.920044,1794.849976,1763.359985,2861.913219,1784.449951,11360000
3/31/1986,1787.400024,1799.349976,1765.189941,2870.103766,1784.449951,22650000
4/1/1986,1777.560059,1812.430054,1772.219971,2878.341262,1803.849976,21570000
4/2/1986,1802.589966,1824.23999,1785.849976,2886.62611,1796.819946,19390000
4/3/1986,1790.920044,1806.380005,1780.930054,2894.958721,1793.170044,12110000
4/4/1986,1792.599976,1806.949951,1781.5,2903.339507,1798.369995,6660000
4/5/1986,1797.670044,1816.51001,1783.319946,2911.768887,1800.199951,17490000
4/6/1986,1799.209961,1835.77002,1792.180054,2920.247285,1831.689941,18260000
4/7/1986,1835.48999,1852.640015,1819.180054,2928.775129,1836.189941,19860000
4/8/1986,1829.439941,1844.910034,1817.069946,2937.352853,1837.040039,19920000
4/9/1986,1821.290039,1826.630005,1793.869995,2945.980895,1811.02002,14550000
4/10/1986,1811.02002,1822.97998,1792.040039,2954.659698,1805.680054,14770000
4/11/1986,1803.569946,1821.290039,1793.589966,2963.389712,1808.349976,14500000
4/12/1986,1812.150024,1845.050049,1806.949951,2972.171391,1834.930054,18630000
4/13/1986,1836.329956,1851.660034,1821.709961,2981.005193,1832.359985,14980000
4/14/1986,1834.079956,1850.109985,1817.48999,2989.891585,1841.819946,21220000
4/15/1986,1843.640015,1863.469971,1830.98999,2998.831037,1845.469971,17730000
4/16/1986,1841.540039,1863.329956,1834.51001,3007.824025,1851.800049,17970000
4/17/1986,1880.199951,1894.689941,1862.77002,3016.87103,1878.369995,26230000
4/18/1986,1875.280029,1891.72998,1858.130005,3025.972541,1877.709961,18230000
4/19/1986,1880.619995,1902.280029,1870.780029,3035.129051,1894.26001,18350000
4/20/1986,1884.280029,1902,1873.880005,3044.341059,1892.439941,19280000
4/21/1986,1886.109985,1911.140015,1876.550049,3053.609071,1899.040039,24120000
4/22/1986,1891.72998,1907.47998,1868.949951,3062.9336,1891.589966,22560000
4/23/1986,1885.689941,1899.469971,1870.780029,3072.315162,1886.530029,16640000
4/24/1986,1883.439941,1901.01001,1871.199951,3081.754283,1892.290039,17700000
4/25/1986,1891.589966,1904.949951,1882.449951,3091.251492,1895.949951,14570000
4/26/1986,1898.900024,1909.310059,1876.969971,3100.807328,1893.699951,15320000
4/27/1986,1893.140015,1901.01001,1857.280029,3110.422334,1862.199951,20160000
4/28/1986,1861.219971,1883.569946,1848.280029,3120.097061,1873.589966,14140000
4/29/1986,1857,1879.920044,1846.73999,3129.832067,1860.52002,16290000
4/30/1986,1854.329956,1864.310059,1806.52002,3139.627915,1817.209961,22060000
5/1/1986,1811.589966,1838.02002,1797.099976,3149.485179,1826.630005,23170000
5/2/1986,1841.540039,1866.280029,1823.119995,3159.404436,1860.660034,25290000
5/3/1986,1864.030029,1901.859985,1853.069946,3169.386272,1893.560059,27640000
5/4/1986,1887.650024,1921.400024,1879.079956,3179.431281,1906.069946,21930000
5/5/1986,1906.780029,1922.810059,1890.040039,3189.540065,1912.119995,22490000
5/6/1986,1908.459961,1926.459961,1895.109985,3199.713231,1916.76001,16240000
5/7/1986,1917.180054,1923.51001,1903.819946,3209.951395,1914.22998,7670000
5/8/1986,1900.170044,1915.910034,1880.47998,3220.255183,1912.540039,14650000
5/9/1986,1920.699951,1958.800049,1914.930054,3230.625227,1955.569946,27360000
5/10/1986,1947.550049,1971.73999,1933.910034,3241.062166,1947.27002,23250000
5/11/1986,1945.439941,1963.300049,1930.26001,3251.56665,1939.680054,15620000
5/12/1986,1938.410034,1950.219971,1911.699951,3262.139336,1925.060059,15450000
5/13/1986,1925.47998,1946.709961,1906.920044,3272.780889,1930.26001,15430000
5/14/1986,1931.52002,1939.819946,1909.869995,3283.491983,1916.900024,12940000
5/15/1986,1913.670044,1943.050049,1908.319946,3294.273303,1932.930054,16970000
5/16/1986,1940.099976,1947.410034,1904.810059,3305.12554,1923.650024,19460000
5/17/1986,1921.26001,1932.089966,1904.390015,3316.049395,1912.26001,17110000
5/18/1986,1901.01001,1925.339966,1887.089966,3327.045578,1922.810059,18450000
5/19/1986,1923.650024,1942.910034,1912.400024,3338.11481,1936.160034,20440000
5/20/1986,1926.599976,1937.569946,1909.449951,3349.257821,1918.310059,17060000
5/21/1986,1916.199951,1927.02002,1900.170044,3360.475349,1912.819946,18310000
5/22/1986,1914.650024,1935.180054,1899.890015,3371.768143,1928.849976,48550000
5/23/1986,1921.959961,1938.839966,1907.76001,3383.136964,1926.180054,26260000
5/24/1986,1924.209961,1933.77002,1902.280029,3394.58258,1914.369995,28850000
5/25/1986,1913.949951,1937.569946,1910.01001,3406.10577,1926.880005,14500000
5/26/1986,1927.589966,1939.119995,1919.709961,3417.707327,1930.400024,4850000
5/27/1986,1925.199951,1931.380005,1904.530029,3429.38805,1912.119995,2530000
5/28/1986,1911.140015,1920.699951,1894.689941,3441.148753,1908.609985,12350000
5/29/1986,1909.030029,1920.420044,1885.400024,3452.990257,1895.949951,13930000
5/30/1986,1900.589966,1933.48999,1897.359985,3464.913399,1927.310059,10860000
5/31/1986,1944.880005,1980.73999,1936.589966,3476.919024,1971.319946,25260000
6/1/1986,1978.349976,1993.810059,1961.900024,3489.00799,1974.829956,28560000
6/2/1986,1971.880005,2003.089966,1965.689941,3501.181167,1993.949951,22550000
6/3/1986,1996.77002,2014.199951,1975.959961,3513.439436,2002.25,25350000
6/4/1986,1998.880005,2021.650024,1988.609985,3525.783693,2005.910034,24950000
6/5/1986,1997.329956,2022.079956,1987.630005,3538.214844,2009.420044,25240000
6/6/1986,2006.609985,2027.140015,1994.52002,3550.733808,2012.939941,23380000
6/7/1986,2012.939941,2046.26001,2003.939941,3563.341518,2035.01001,25120000
6/8/1986,2044.709961,2091.25,2030.790039,3576.038921,2070.72998,32960000
6/9/1986,2073.120117,2099.689941,2054.560059,3588.826976,2076.629883,34850000
6/10/1986,2067.070068,2112.48999,2051.320068,3601.706655,2102.5,21950000
6/11/1986,2110.659912,2131.610107,2082.540039,3614.678945,2104.469971,30120000
6/12/1986,2088.439941,2123.879883,2079.02002,3627.744849,2094.070068,24010000
6/13/1986,2090.830078,2151.860107,2083.659912,3640.905382,2145.669922,22940000
6/14/1986,2158.459961,2214.570068,2062.850098,3654.161574,2101.52002,40930000
6/15/1986,2103.629883,2125.419922,2079.719971,3667.514471,2107.280029,18300000
6/16/1986,2121.47998,2160.850098,2110.23999,3680.965133,2150.449951,21710000
6/17/1986,2162.679932,2181.100098,2136.389893,3694.514638,2163.389893,25340000
6/18/1986,2178.149902,2193.340088,2139.199951,3708.164076,2160.01001,25130000
6/19/1986,2158.320068,2173.51001,2127.669922,3721.914557,2158.040039,27150000
6/20/1986,2152.97998,2193.620117,2142.149902,3735.767205,2179.419922,22760000
6/21/1986,2187.98999,2201.209961,2159.72998,3749.723161,2168.449951,25810000
6/22/1986,2176.879883,2198.399902,2154.669922,3763.783585,2191.22998,27710000
6/23/1986,2201.48999,2223.280029,2174.629883,3777.949652,2201.48999,33750000
6/24/1986,2198.540039,2213.300049,2176.320068,3792.222556,2186.870117,18680000
6/25/1986,2183.209961,2195.72998,2157.899902,3806.603507,2176.73999,14690000
6/26/1986,2172.379883,2183.629883,2134.419922,3821.093738,2158.040039,18730000
6/27/1986,2159.72998,2182.51001,2145.530029,3835.694495,2171.959961,17050000
6/28/1986,2181.379883,2203.179932,2146.090088,3850.407047,2165.780029,23630000
6/29/1986,2161,2201.350098,2148.76001,3865.232682,2183.350098,25130000
6/30/1986,2192.77002,2242.409912,2184.899902,3880.172705,2237.48999,24590000
7/1/1986,2254.639893,2266.449951,2213.159912,3895.228446,2237.629883,29600000
7/2/1986,2239.879883,2263.219971,2212.320068,3910.40125,2244.090088,24720000
7/3/1986,2247.75,2260.120117,2220.889893,3925.692488,2235.23999,27570000
7/4/1986,2235.939941,2249.860107,2186.300049,3941.10355,2216.540039,24130000
7/5/1986,2221.030029,2244.090088,2202.620117,3956.635847,2223.280029,17350000
7/6/1986,2223.139893,2248.590088,2209.360107,3972.290814,2226.23999,18600000
7/7/1986,2223.98999,2239.310059,2196.709961,3988.069908,2216.679932,17920000
7/8/1986,2220.330078,2237.909912,2204.870117,4003.97461,2223.98999,16540000
7/9/1986,2228.209961,2242.550049,2209.080078,4020.006423,2220.469971,16590000
7/10/1986,2224.409912,2240.439941,2209.929932,4036.166874,2226.52002,14570000
7/11/1986,2238.610107,2270.110107,2226.23999,4052.457517,2257.449951,22300000
7/12/1986,2270.25,2295.699951,2253.939941,4068.879929,2276.429932,21320000
7/13/1986,2281.919922,2298.22998,2256.469971,4085.435713,2280.22998,18490000
7/14/1986,2270.389893,2279.669922,2238.610107,4102.126498,2260.120117,14440000
7/15/1986,2257.310059,2289.929932,2246.47998,4118.95394,2280.090088,15680000
7/16/1986,2294.01001,2302.169922,2256.469971,4135.919722,2268.97998,21850000
7/17/1986,2269.419922,2288.149902,2250.139893,4153.025554,2267.340088,18630000
7/18/1986,2272.159912,2282.389893,2245.030029,4170.273175,2258.659912,15740000
7/19/1986,2251.419922,2263.639893,2224.860107,4187.664353,2248.439941,13720000
7/20/1986,2246.159912,2287.780029,2238.209961,4205.200886,2284.800049,19790000
7/21/1986,2299.01001,2315.199951,2262.219971,4222.8846,2286.929932,25790000
7/22/1986,2281.389893,2310.649902,2270.169922,4240.717355,2299.570068,15830000
7/23/1986,2310.649902,2342.050049,2295.030029,4258.701038,2333.52002,30530000
7/24/1986,2337.5,2373.01001,2322.439941,4276.837573,2363.780029,24730000
7/25/1986,2370.169922,2387.360107,2348.01001,4295.128913,2369.179932,26400000
7/26/1986,2366.76001,2383.52002,2344.459961,4313.577045,2363.48999,19090000
7/27/1986,2374.860107,2399.570068,2359.379883,4332.183992,2372.590088,19460000
7/28/1986,2378.550049,2386.649902,2326.98999,4350.95181,2335.800049,18720000
7/29/1986,2243.040039,2303.409912,2230.26001,4369.882592,2278.409912,28680000
7/30/1986,2296.02002,2315.47998,2271.310059,4388.978466,2304.689941,18570000
7/31/1986,2277.129883,2325.139893,2271.159912,4408.241597,2316.050049,21100000
8/1/1986,2328.550049,2347.590088,2299.290039,4427.674191,2320.449951,22570000
8/2/1986,2321.590088,2402.409912,2307.669922,4447.27849,2390.340088,27410000
8/3/1986,2407.530029,2425,2384.800049,4467.056776,2405.540039,22240000
8/4/1986,2401.280029,2428.409912,2352.840088,4487.011372,2360.939941,26140000
8/5/1986,2371.590088,2396.159912,2342.610107,4507.144643,2372.159912,23220000
8/6/1986,2375.98999,2383.810059,2320.600098,4527.458996,2339.199951,22680000
8/7/1986,2323.439941,2358.659912,2305.110107,4547.956881,2338.780029,24670000
8/8/1986,2332.389893,2355.679932,2278.409912,4568.640793,2287.070068,31990000
8/9/1986,2275.709961,2293.889893,2213.639893,4589.513272,2252.97998,41890000
8/10/1986,2285.800049,2307.530029,2243.320068,4610.576904,2282.949951,29570000
8/11/1986,2296.590088,2320.879883,2264.629883,4631.834323,2275.98999,29940000
8/12/1986,2293.179932,2300.570068,2252.560059,4653.288212,2270.600098,18370000
8/13/1986,2257.669922,2341.050049,2240.909912,4674.941304,2337.070068,25980000
8/14/1986,2331.820068,2353.129883,2282.100098,4696.79638,2285.939941,28240000
8/15/1986,2296.310059,2318.610107,2255.820068,4718.856276,2280.969971,27090000
8/16/1986,2261.080078,2279.550049,2221.590088,4741.123881,2235.370117,23910000
8/17/1986,2208.100098,2264.350098,2180.540039,4763.602136,2230.540039,31990000
8/18/1986,2240.629883,2270.73999,2214.060059,4786.294042,2231.959961,27180000
8/19/1986,2248.01001,2283.23999,2228.27002,4809.202652,2254.26001,26840000
8/20/1986,2256.820068,2314.199951,2250,4832.331082,2286.360107,28340000
8/21/1986,2282.23999,2312.219971,2256.679932,4855.682506,2280.399902,20710000
8/22/1986,2275.139893,2305.959961,2255.26001,4879.260159,2286.219971,17170000
8/23/1986,2303.409912,2348.01001,2294.600098,4903.067338,2338.070068,24910000
8/24/1986,2338.209961,2369.889893,2309.939941,4927.107408,2342.189941,31390000
8/25/1986,2343.320068,2368.610107,2315.77002,4951.383795,2334.659912,40460000
8/26/1986,2345.879883,2357.23999,2303.129883,4975.899997,2322.300049,31260000
8/27/1986,2336.75,2380.77002,2297.919922,5000.659577,2307.300049,34560000
8/28/1986,2309.76001,2333.139893,2289.840088,5025.666174,2322.600098,21320000
8/29/1986,2326.929932,2346.850098,2302.110107,5050.923494,2329.679932,21030000
8/30/1986,2336.459961,2349.310059,2307.159912,5076.435322,2325.48999,19050000
8/31/1986,2309.040039,2324.47998,2266.600098,5102.205518,2272.52002,28370000
9/1/1986,2269.199951,2282.909912,2227.050049,5128.238019,2258.659912,24580000
9/2/1986,2275.120117,2280.459961,2205.399902,5154.536844,2221.280029,25050000
9/3/1986,2218.090088,2248.080078,2188.530029,5181.106094,2215.870117,28500000
9/4/1986,2243.790039,2256.060059,2212.77002,5207.949955,2225.77002,20280000
9/5/1986,2234.189941,2258.419922,2220.149902,5235.072697,2243.199951,14140000
9/6/1986,2273.060059,2305.52002,2252.879883,5262.478683,2297.939941,21890000
9/7/1986,2295.659912,2320.23999,2274.27002,5290.172365,2295.810059,20170000
9/8/1986,2298.090088,2323.570068,2265.929932,5318.158289,2310.679932,15610000
9/9/1986,2326,2332.389893,2281.100098,5346.441097,2291.570068,16040000
9/10/1986,2309.620117,2319.780029,2277,5375.025529,2288.22998,15680000
9/11/1986,2287.469971,2306.429932,2260.620117,5403.916428,2278.219971,16740000
9/12/1986,2292.169922,2330.100098,2283.370117,5433.118741,2320.689941,18030000
9/13/1986,2323.419922,2343.449951,2308.709961,5462.63752,2337.080078,13840000
9/14/1986,2335.409912,2346.330078,2312.350098,5492.477929,2326.149902,14120000
9/15/1986,2320.389893,2362.709961,2306.889893,5522.645243,2351.639893,13750000
9/16/1986,2357.100098,2366.050049,2331.77002,5553.144853,2352.699951,16780000
9/17/1986,2362.860107,2389.709961,2328.580078,5583.982271,2353.610107,23320000
9/18/1986,2366.5,2380.459961,2341.929932,5615.163129,2360.129883,17390000
9/19/1986,2379.100098,2399.419922,2360.73999,5646.693186,2377.72998,19610000
9/20/1986,2393.360107,2409.439941,2374.389893,5678.57833,2391.540039,18160000
9/21/1986,2391.330078,2415.360107,2376.100098,5710.824582,2407.350098,19090000
9/22/1986,2412.850098,2427.290039,2390.699951,5743.438099,2407.350098,21560000
9/23/1986,2397.139893,2419.909912,2386.459961,5776.42518,2408.129883,19300000
9/24/1986,2409.699951,2431.850098,2395.26001,5809.792268,2420.850098,33310000
9/25/1986,2428.389893,2457.290039,2417.399902,5843.545955,2445.51001,23430000
9/26/1986,2454.23999,2466.040039,2421.719971,5877.692984,2439.72998,26680000
9/27/1986,2431.280029,2454.080078,2415.340088,5912.240259,2428.409912,20730000
9/28/1986,2438.459961,2460.139893,2430.330078,5947.194844,2451.050049,16770000
9/29/1986,2439.25,2453.919922,2423.629883,5982.56397,2436.860107,16440000
9/30/1986,2437.659912,2460.300049,2423.790039,6018.355042,2446.909912,16890000
10/1/1986,2448.179932,2456.310059,2401.149902,6054.575639,2418.530029,21370000
10/2/1986,2410.080078,2430.800049,2391.26001,6091.233525,2409.76001,18530000
10/3/1986,2425.379883,2446.27002,2415.659912,6128.336651,2436.699951,17820000
10/4/1986,2448.340088,2460.300049,2412.949951,6165.893161,2429.530029,21380000
10/5/1986,2431.439941,2467.629883,2425.060059,6203.9114,2449.780029,24930000
10/6/1986,2452.169922,2476.23999,2432.560059,6242.399916,2463.969971,25010000
10/7/1986,2462.370117,2478.47998,2441.169922,6281.367473,2451.209961,18360000
10/8/1986,2456.469971,2470.5,2435.909912,6320.82305,2455.98999,21150000
10/9/1986,2456.310059,2470.340088,2427.139893,6360.775854,2452.969971,21050000
10/10/1986,2455.840088,2492.97998,2442.600098,6401.235324,2481.350098,24400000
10/11/1986,2468.429932,2502.22998,2455.199951,6442.211138,2483.73999,25820000
10/12/1986,2496.969971,2511.47998,2471.780029,6483.713222,2496.969971,29670000
10/13/1986,2506.219971,2533.639893,2485.649902,6525.751759,2510.040039,32120000
10/14/1986,2497.929932,2512.280029,2476.879883,6568.337195,2487.820068,16540000
10/15/1986,2479.590088,2500.159912,2444.669922,6611.480249,2467.949951,21470000
10/16/1986,2472.580078,2488.679932,2448.5,6655.19192,2470.179932,20330000
10/17/1986,2470.179932,2492.669922,2447.070068,6699.483499,2471.939941,19080000
10/18/1986,2471.939941,2494.899902,2462.530029,6744.366578,2485.330078,15620000
10/19/1986,2486.449951,2511.639893,2468.75,6789.853059,2493.939941,14200000
10/20/1986,2515.149902,2537.149902,2489.320068,6835.955163,2519.77002,27680000
10/21/1986,2522.800049,2548.469971,2501.590088,6882.685446,2539.540039,27380000
10/22/1986,2543.850098,2576.850098,2527.419922,6930.056805,2567.439941,27200000
10/23/1986,2566.48999,2588.330078,2551.02002,6978.082493,2572.070068,20980000
10/24/1986,2547.830078,2585.300049,2536.669922,7026.776128,2557.080078,21750000
10/25/1986,2553.72998,2568.719971,2525.98999,7076.151711,2546.719971,19280000
10/26/1986,2553.409912,2586.580078,2540.97998,7126.223634,2566.649902,24970000
10/27/1986,2570.629883,2600.919922,2551.820068,7177.006697,2594.22998,26900000
10/28/1986,2591.040039,2611.929932,2576.209961,7228.516122,2592,24460000
10/29/1986,2596.620117,2640.149902,2587.850098,7280.767568,2635.840088,21550000
10/30/1986,2646.209961,2691.959961,2635.52002,7333.777144,2680.47998,40090000
10/31/1986,2670.600098,2700.72998,2648.600098,7387.561431,2669.320068,34210000
11/1/1986,2673.949951,2714.919922,2656.570068,7442.137495,2691.48999,27490000
11/2/1986,2675.219971,2713.330078,2660.080078,7497.522905,2685.429932,23050000
11/3/1986,2688.459961,2713.969971,2674.429932,7553.735755,2700.570068,21280000
11/4/1986,2681.919922,2691.01001,2626.590088,7610.794679,2654.659912,28780000
11/5/1986,2645.25,2676.179932,2628.189941,7668.718875,2665.820068,20850000
11/6/1986,2680.639893,2714.600098,2665.969971,7727.528124,2706.790039,23480000
11/7/1986,2709.659912,2735.48999,2689.090088,7787.242815,2709.5,27760000
11/8/1986,2712.370117,2730.550049,2678.889893,7847.883965,2697.070068,18920000
11/9/1986,2709.820068,2746.649902,2694.830078,7909.473248,2722.419922,22900000
11/10/1986,2725.290039,2742.030029,2686.540039,7972.033015,2701.850098,22460000
11/11/1986,2686.540039,2705.52002,2661.350098,8035.586326,2675.060059,19460000
11/12/1986,2669.320068,2680.320068,2632.02002,8100.156973,2639.350098,16750000
11/13/1986,2633.929932,2679.530029,2623.570068,8165.769516,2662.949951,19290000
11/14/1986,2666.77002,2695.469971,2594.070068,8232.449308,2610.969971,21360000
11/15/1986,2606.97998,2631.060059,2567.76001,8300.22253,2602.040039,30630000
11/16/1986,2621.810059,2642.219971,2560.110107,8369.116224,2599.48999,22920000
11/17/1986,2604.110107,2617.189941,2556.280029,8439.15833,2561.379883,14980000
11/18/1986,2551.179932,2571.429932,2493.780029,8510.377723,2545.120117,31810000
11/19/1986,2544.47998,2570.629883,2522.800049,8582.804252,2549.27002,23540000
11/20/1986,2578.129883,2595.5,2549.429932,8656.468781,2576.050049,23530000
11/21/1986,2586.26001,2625.949951,2575.409912,8731.403233,2608.73999,21670000
11/22/1986,2624.360107,2634.570068,2587.850098,8807.640635,2613.040039,15950000
11/23/1986,2607.050049,2610.47998,2560.219971,8885.215169,2566.580078,14930000
11/24/1986,2554.340088,2585.179932,2522.52002,8964.162218,2530.189941,21890000
11/25/1986,2550.100098,2557.280029,2508,9044.518422,2527.899902,19350000
11/26/1986,2539.97998,2554.830078,2514.030029,9126.321735,2524.639893,23550000
11/27/1986,2537.860107,2559.72998,2479.77002,9209.611484,2492.820068,22050000
11/28/1986,2500,2572.620117,2468.98999,9294.428427,2568.050049,25650000
11/29/1986,2577.679932,2602.149902,2554.830078,9380.814827,2585.669922,30450000
11/30/1986,2574.409912,2603.949951,2552.060059,9468.814514,2566.419922,16900000
12/1/1986,2564.459961,2584.040039,2543.72998,9558.472962,2570.169922,13760000
12/2/1986,2602.639893,2634.949951,2574.580078,9649.837368,2601.5,26300000
12/3/1986,2601.5,2627.610107,2569.030029,9742.956729,2590.570068,20650000
12/4/1986,2581.919922,2613.580078,2563.639893,9837.881935,2596.280029,23360000
12/5/1986,2601.5,2648.98999,2593.179932,9934.665856,2639.199951,22200000
12/6/1986,2641.159912,2662.370117,2622.060059,10033.36344,2640.98999,17760000
12/7/1986,2646.540039,2658.780029,2610.969971,10134.03182,2640.179932,19000000
12/8/1986,2623.530029,2632.830078,2542.590088,10236.73042,2548.629883,24370000
12/9/1986,2549.449951,2570.98999,2511.75,10341.52107,2551.080078,25850000
12/10/1986,2555.320068,2561.360107,2491.51001,10448.46813,2516.639893,21960000
12/11/1986,2508.159912,2531.659912,2472.26001,10557.63862,2482.209961,20730000
12/12/1986,2479.439941,2504.899902,2433.909912,10669.10235,2471.439941,19850000
12/13/1986,2499.350098,2528.389893,2456.919922,10782.9321,2508.159912,24890000
