0,1292.619995,0,7.3
1,1287.880005,-0.366696324,7.3
2,1286.77002,-0.086186989,7.3
3,1277.719971,-0.703315189,7.2
4,1281.839966,0.322448979,7.2
5,1285.959961,0.321412587,7.2
6,1290.079956,0.320382837,7.2
7,1285.22998,-0.37594383,7.2
8,1280.589966,-0.36102597,7.2
9,1290.079956,0.741063904,7.2
10,1289.969971,-0.008525441,7.2
11,1285.333334,-0.359437618,7.2
12,1280.696696,-0.360734232,7.2
13,1276.060059,-0.362040235,7.2
14,1276.609985,0.04309562,7.2
15,1297.920044,1.669269334,7.2
16,1287.880005,-0.773548343,7.2
17,1282.02002,-0.45501017,7.2
18,1281.662506,-0.027886733,7.2
19,1281.304993,-0.027894512,7.2
20,1280.94748,-0.027902295,7.2
21,1280.589966,-0.027910083,7.2
22,1283.130005,0.198349126,7.2
23,1279.040039,-0.318749151,7.2
24,1275.839966,-0.250193341,7.2
25,1276.393311,0.043371009,7.2
26,1276.946655,0.043352207,7.2
27,1277.5,0.043333421,7.2
28,1286.109985,0.673971429,7.2
29,1281.030029,-0.394986126,7.2
30,1284.01001,0.232623821,7.2
31,1299.359985,1.195471599,7.2
32,1296.083333,-0.252174304,7.2
33,1292.806681,-0.252811831,7.2
34,1289.530029,-0.253452589,7.2
35,1291.849976,0.179906396,7.2
36,1280.369995,-0.888646609,7.2
37,1271.530029,-0.690422771,7.2
38,1269.660034,-0.147066523,7.2
39,1269.290039,-0.029141265,7.2
40,1268.920044,-0.02914976,7.2
41,1268.550049,-0.02915826,7.2
42,1271.75,0.252252641,7.2
43,1261.699951,-0.790253509,7.2
44,1260.050049,-0.130768175,7.2
45,1247.349976,-1.007902266,7.2
46,1248.123332,0.061999921,7.2
47,1248.896688,0.061961505,7.2
48,1249.670044,0.061923136,7.2
49,1271.089966,1.714046208,7.2
50,1265.23999,-0.460233041,7.2
51,1268.219971,0.235526937,7.2
52,1267.449951,-0.060716596,7.2
53,1264.946614,-0.197509706,7.2
54,1262.443278,-0.197900578,7.2
55,1259.939941,-0.198293001,7.2
56,1259.719971,-0.017458769,7.2
57,1264.910034,0.412001327,7.2
58,1260.709961,-0.332045196,7.2
59,1266.780029,0.481480133,7.2
60,1268.770019,0.157090441,7.2
61,1270.76001,0.156844054,7.2
62,1272.75,0.156598439,7.3
63,1265.680054,-0.555485838,7.3
64,1258.060059,-0.60204749,7.3
65,1259.050049,0.078691792,7.3
66,1257.532532,-0.120528747,7.3
67,1256.015015,-0.120674194,7.3
68,1254.497497,-0.120819993,7.3
69,1252.97998,-0.120966144,7.3
70,1253.859985,0.070232966,7.3
71,1259.939941,0.484899117,7.3
72,1263.689941,0.297633235,7.3
73,1265.680054,0.15748428,7.3
74,1266.046712,0.028969275,7.3
75,1266.413371,0.028960885,7.3
76,1266.780029,0.0289525,7.3
77,1269.550049,0.21866622,7.3
78,1272.310059,0.217400645,7.3
79,1265.130005,-0.564332094,7.3
80,1266.560059,0.11303613,7.3
81,1266.560059,0,7.3
82,1266.560059,0,7.3
83,1266.560059,0,7.3
84,1278.709961,0.959283527,7.3
85,1278.48999,-0.017202572,7.3
86,1284.780029,0.491989695,7.3
87,1275.180054,-0.747207676,7.3
88,1270.026693,-0.404128106,7.3
89,1264.873332,-0.405767928,7.3
90,1259.719971,-0.407421112,7.3
91,1258.060059,-0.131768333,7.3
92,1242.050049,-1.272595047,7.2
93,1242.27002,0.017710317,7.2
94,1247.23999,0.400071637,7.2
95,1247.42334,0.014700432,7.2
96,1247.606689,0.014698271,7.2
97,1247.790039,0.014696111,7.2
98,1252.75,0.397499647,7.2
99,1249.780029,-0.237076113,7.2
100,1260.27002,0.839346986,7.2
101,1274.180054,1.10373442,7.2
102,1275.286703,0.086851828,7.2
103,1276.393351,0.086776461,7.2
104,1277.5,0.086701225,7.2
105,1273.300049,-0.328763288,7.2
106,1273.52002,0.017275661,7.2
107,1278.050049,0.355709288,7.2
108,1285.339966,0.570393703,7.2
109,1291.853312,0.506741135,7.2
110,1298.366659,0.504186216,7.2
111,1304.880005,0.501656931,7.2
112,1309.699951,0.369378485,7.2
113,1303.76001,-0.453534491,7.2
114,1296.709961,-0.540747449,7.2
115,1301.969971,0.405642754,7.2
116,1301.857483,-0.008639811,7.2
117,1301.744996,-0.008640558,7.2
118,1301.632508,-0.008641305,7.2
119,1301.52002,-0.008642051,7.2
120,1302.97998,0.112173457,7.2
121,1305.780029,0.214895781,7.2
122,1315.410034,0.737490602,7.2
123,1313.916707,-0.113525565,7.4
124,1312.423381,-0.113654592,7.4
125,1310.930054,-0.113783912,7.4
126,1315.300049,0.333350737,7.4
127,1320.560059,0.399909511,7.4
128,1327.280029,0.508872728,7.4
129,1316.420044,-0.818213547,7.4
130,1317.093343,0.051146213,7.4
131,1317.766642,0.051120067,7.4
132,1318.439941,0.051093948,7.4
133,1313.839966,-0.348895301,7.4
134,1306.339966,-0.57084578,7.4
135,1290.099976,-1.243167202,7.4
136,1300.959961,0.841794063,7.4
137,1300.103312,-0.065847427,7.4
138,1299.246664,-0.065890815,7.4
139,1298.390015,-0.065934259,7.4
140,1304.77002,0.491378163,7.4
141,1297.380005,-0.566384488,7.4
142,1299.72998,0.181132358,7.4
143,1324.47998,1.904241679,7.4
144,1323.17334,-0.098653083,7.4
145,1321.866699,-0.098750503,7.4
146,1320.560059,-0.098848116,7.4
147,1323.030029,0.187039581,7.4
148,1323.810059,0.058957845,7.4
149,1332.209961,0.634524715,7.4
150,1335.459961,0.24395554,7.4
151,1336.019979,0.041934466,7.4
152,1336.579997,0.041916888,7.4
153,1337.140015,0.041899325,7.4
154,1334.01001,-0.234082068,7.4
155,1326.390015,-0.571209732,7.4
156,1330.419983,0.30382979,7.4
157,1334.449951,0.302909461,7.4
158,1332.436645,-0.150871576,7.4
159,1330.42334,-0.151099542,7.4
160,1328.410034,-0.151328198,7.4
161,1321.910034,-0.489306753,7.4
162,1332.890015,0.830614847,7.4
163,1337.699951,0.360865184,7.4
164,1338.599976,0.06728153,7.4
165,1337.553304,-0.07819152,7.4
166,1336.506633,-0.078252707,7.4
167,1335.459961,-0.07831399,7.4
168,1347.890015,0.9307695,7.4
169,1357.969971,0.747832233,7.4
170,1350.920044,-0.519151907,7.4
171,1359.540039,0.638083285,7.4
172,1358.906698,-0.046584971,7.4
173,1358.273356,-0.046606683,7.4
174,1357.640015,-0.046628415,7.4
175,1351.810059,-0.429418398,7.4
176,1348.900024,-0.215269518,7.4
177,1353.609985,0.349170503,7.4
178,1357.079956,0.256349394,7.4
179,1352.673299,-0.324716092,7.4
180,1348.266642,-0.325773932,7.4
181,1343.859985,-0.326838688,7.4
182,1346.099976,0.166683362,7.4
183,1347.449951,0.10028787,7.4
184,1355.619995,0.606333764,7.1
185,1353.050049,-0.189577168,7.1
186,1350.996704,-0.151756742,7.1
187,1348.94336,-0.151987393,7.1
188,1346.890015,-0.152218746,7.1
189,1325.160034,-1.613344873,7.1
190,1325.040039,-0.009055133,7.1
191,1329.859985,0.363758517,7.1
192,1320.790039,-0.682022627,7.1
193,1318.623372,-0.164043232,7.1
194,1316.456706,-0.164312776,7.1
195,1314.290039,-0.164583207,7.1
196,1315.300049,0.076848334,7.1
197,1316.97998,0.127722264,7.1
198,1317.76001,0.059228691,7.1
199,1312.719971,-0.382470174,7.1
200,1312.646647,-0.005585629,7.1
201,1312.573324,-0.005585941,7.1
202,1312.5,-0.005586253,7.1
203,1323.699951,0.8533296,7.1
204,1329.530029,0.440438031,7.1
205,1318.099976,-0.859706268,7.1
206,1318.319946,0.016688415,7.1
207,1318.096639,-0.016938781,7.1
208,1317.873331,-0.016941651,7.1
209,1317.650024,-0.016944522,7.1
210,1322.469971,0.365798726,7.1
211,1331.089966,0.651810263,7.1
212,1335.130005,0.303513594,7.1
213,1334.01001,-0.083886588,7.1
214,1332.804993,-0.09033045,7.1
215,1331.599976,-0.09041212,7.1
216,1330.394958,-0.090493938,7.1
217,1329.189941,-0.090575903,7.1
218,1326.719971,-0.18582521,7.1
219,1325.829956,-0.067083862,7.1
220,1335.689941,0.743683981,7.1
221,1336.883301,0.089344063,7.1
222,1338.07666,0.089264311,7.1
223,1339.27002,0.089184701,7.1
224,1333.449951,-0.434570244,7.1
225,1319.439941,-1.050658856,7.1
226,1312.390015,-0.534312005,7.1
227,1307.680054,-0.358884245,7.1
228,1308.166708,0.037215041,7.1
229,1308.653361,0.037201196,7.1
230,1309.140015,0.037187362,7.1
231,1298.160034,-0.838717087,7.1
232,1300.400024,0.172551145,7.1
233,1306.790039,0.49138841,7.1
234,1297.939941,-0.677239475,7.1
235,1304.063314,0.471776272,7.1
236,1310.186686,0.469560995,7.1
237,1316.310059,0.467366424,7.1
238,1321.119995,0.365410563,7.1
239,1312.050049,-0.68653461,7.1
240,1320.790039,0.666132363,7.1
241,1322.75003,0.148395388,7.1
242,1324.710022,0.148175502,7.1
243,1326.670014,0.147956267,7.1
244,1328.630005,0.14773768,7.1
245,1340.949951,0.92726688,7.1
246,1333.670044,-0.542891776,7.1
