8/9/1989,502431.5
8/16/1989,499383
8/23/1989,510638.7
8/30/1989,494723.2
9/6/1989,500463.7
9/13/1989,495324.7
9/20/1989,500712.6
9/27/1989,492854.4
10/4/1989,500185.2
10/11/1989,497586
10/18/1989,493465.9
10/25/1989,498011.1
11/1/1989,531054.1
11/8/1989,501959.8
11/15/1989,512824.3
11/22/1989,511485.7
11/29/1989,514907
12/6/1989,517159.8
12/13/1989,522548.7
12/20/1989,511424.6
12/27/1989,515911.8
1/3/1990,506215
1/10/1990,514438.3
1/17/1990,511719.9
1/24/1990,519999.4
1/31/1990,516508.1
2/7/1990,507899
2/14/1990,509167.7
2/21/1990,513553.1
2/28/1990,513266.4
3/7/1990,522137.9
3/14/1990,523533.9
3/21/1990,527937.5
3/28/1990,530911
4/4/1990,523334.9
4/11/1990,522960.6
4/18/1990,533985
4/25/1990,528910.4
5/2/1990,528294.4
5/9/1990,524651.2
5/16/1990,517955.2
5/23/1990,522792.1
5/30/1990,518502.3
6/6/1990,525384.9
6/13/1990,537819.2
6/20/1990,536039.7
6/27/1990,540490.7
7/4/1990,520271.8
7/11/1990,534724.5
7/18/1990,538864.9
7/25/1990,545767.8
8/1/1990,544944.4
8/8/1990,555958.5
8/15/1990,569113.2
8/22/1990,572186.7
8/29/1990,554775.6
9/5/1990,557795.8
9/12/1990,548722.7
9/19/1990,548525.8
9/26/1990,533499.8
10/3/1990,530011.1
10/10/1990,528011.3
10/17/1990,527263.8
10/24/1990,543905.5
10/31/1990,551405
11/7/1990,540378.5
11/14/1990,552696.9
11/21/1990,551278.2
11/28/1990,543346
12/5/1990,534158.4
12/12/1990,537914.6
12/19/1990,525036.9
12/26/1990,526174.8
1/2/1991,501968.8
1/9/1991,502528.9
1/16/1991,481484.2
1/23/1991,502510.9
1/30/1991,482977.4
2/6/1991,493620.7
2/13/1991,481843.3
2/20/1991,486061.1
2/27/1991,472507.6
3/6/1991,478761.5
3/13/1991,474462.2
3/20/1991,470274.5
3/27/1991,462456.3
4/3/1991,480556.7
4/10/1991,467471
4/17/1991,466935.8
4/24/1991,450366.2
5/1/1991,474011.8
5/8/1991,451764.3
5/15/1991,466086.3
5/22/1991,448154.5
5/29/1991,463657.9
6/5/1991,455622.6
6/12/1991,448613.2
6/19/1991,454689
6/26/1991,460545.9
7/3/1991,443540.1
7/10/1991,454876.4
7/17/1991,436311.1
7/24/1991,440908.6
7/31/1991,458678.7
8/7/1991,453803.6
8/14/1991,446542.3
8/21/1991,452436.3
8/28/1991,442283.4
9/4/1991,457250.8
9/11/1991,450773.2
9/18/1991,454136.8
9/25/1991,446546.8
10/2/1991,463815.7
10/9/1991,450360.5
10/16/1991,470348.3
10/23/1991,456737.7
10/30/1991,464306.5
11/6/1991,465028.4
11/13/1991,469535.3
11/20/1991,460789.4
11/27/1991,458009.4
12/4/1991,457992.3
12/11/1991,463583.4
12/18/1991,466093.2
12/25/1991,472465.6
1/1/1992,465705.1
1/8/1992,477787.1
1/15/1992,480595.6
1/22/1992,482247.4
1/29/1992,472277.8
2/5/1992,481294.3
2/12/1992,475798.7
2/19/1992,484945.6
2/26/1992,474395.8
3/4/1992,484705.3
3/11/1992,471745.5
3/18/1992,478813
3/25/1992,469891.9
4/1/1992,472686.4
4/8/1992,466433.9
4/15/1992,480682
4/22/1992,469176.3
4/29/1992,464198.3
5/6/1992,457806.3
5/13/1992,460239.1
5/20/1992,459298.6
5/27/1992,466419.7
6/3/1992,465059.3
6/10/1992,474469.9
6/17/1992,459420.3
6/24/1992,457835.2
7/1/1992,467667
7/8/1992,458217.4
7/15/1992,452877.2
7/22/1992,462140.3
7/29/1992,444517.2
8/5/1992,465420.2
8/12/1992,459958.7
8/19/1992,462567
8/26/1992,458296.1
9/2/1992,476942.5
9/9/1992,460416.8
9/16/1992,478643.4
9/23/1992,455985
9/30/1992,467184.2
10/7/1992,455102.4
10/14/1992,470593.4
10/21/1992,457401.6
10/28/1992,455708.2
11/4/1992,456842.4
11/11/1992,475555.9
11/18/1992,462397
11/25/1992,461230.8
12/2/1992,463032.8
12/9/1992,477767.3
12/16/1992,464731.6
12/23/1992,462603.3
12/30/1992,466813.8
1/6/1993,469061.3
1/13/1993,450253.8
1/20/1993,464838.3
1/27/1993,450302.5
2/3/1993,464949.2
2/10/1993,457369.3
2/17/1993,462047.3
2/24/1993,451754.1
3/3/1993,461276.5
3/10/1993,461763.6
3/17/1993,467540.7
3/24/1993,460378.4
3/31/1993,467076
4/7/1993,457470.5
4/14/1993,449741.3
4/21/1993,451810
4/28/1993,452720.2
5/5/1993,449981.7
5/12/1993,459102.2
5/19/1993,467818.2
5/26/1993,469261.4
6/2/1993,467431.4
6/9/1993,482031.6
6/16/1993,486197.3
6/23/1993,476460.5
6/30/1993,473224.8
7/7/1993,498918.7
7/14/1993,490088.9
7/21/1993,495861.3
7/28/1993,477859.3
8/4/1993,490088.4
8/11/1993,487477.2
8/18/1993,487755.1
8/25/1993,480385
9/1/1993,488624.5
9/8/1993,478439.9
9/15/1993,492035.2
9/22/1993,492717.6
9/29/1993,499870.3
10/6/1993,484940.7
10/13/1993,498617.5
10/20/1993,485971
10/27/1993,486852.8
11/3/1993,477083.4
11/10/1993,489074.5
11/17/1993,481683.7
11/24/1993,498320.7
12/1/1993,492054.2
12/8/1993,496338.3
12/15/1993,489220.6
12/22/1993,497222.8
12/29/1993,511931.8
1/5/1994,500022.2
1/12/1994,501776.9
1/19/1994,505154.8
1/26/1994,495066.9
2/2/1994,512456.7
2/9/1994,509952.5
2/16/1994,496753.2
2/23/1994,503306.7
3/2/1994,507770
3/9/1994,495698.6
3/16/1994,509730.6
3/23/1994,515842.3
3/30/1994,520968.2
4/6/1994,514313.8
4/13/1994,515779.7
4/20/1994,518907.7
4/27/1994,528702
5/4/1994,517971.6
5/11/1994,535360.5
5/18/1994,526898.6
5/25/1994,524586.3
6/1/1994,530598.3
6/8/1994,531807.8
6/15/1994,522443.2
6/22/1994,544590.7
6/29/1994,553528.6
7/6/1994,549443.9
7/13/1994,550966.4
7/20/1994,553493.8
7/27/1994,552128.7
8/3/1994,544383.9
8/10/1994,548217.5
8/17/1994,553881.4
8/24/1994,558219.6
8/31/1994,571814.7
9/7/1994,546072.9
9/14/1994,548175.4
9/21/1994,570206.4
9/28/1994,565851.7
10/5/1994,539139.2
10/12/1994,555935.8
10/19/1994,558878.4
10/26/1994,572159.7
11/2/1994,572861.7
11/9/1994,564884.7
11/16/1994,561729.3
11/23/1994,575477.3
11/30/1994,588003.7
12/7/1994,578975.1
12/14/1994,577364.2
12/21/1994,594283.3
12/28/1994,588146.3
1/4/1995,583805.8
1/11/1995,593533.8
1/18/1995,595656.4
1/25/1995,593262.8
2/1/1995,611010.1
2/8/1995,588672.3
2/15/1995,608585.8
2/22/1995,602992.8
3/1/1995,614007.7
3/8/1995,592407.8
3/15/1995,609339.8
3/22/1995,597992.8
3/29/1995,604240.2
4/5/1995,598021.7
4/12/1995,608600.3
4/19/1995,611640.1
4/26/1995,618415.9
5/3/1995,613461.2
5/10/1995,629210.9
5/17/1995,614332.9
5/24/1995,625674.1
5/31/1995,637303.3
6/7/1995,623470.6
6/14/1995,627349.3
6/21/1995,636451.9
6/28/1995,637278.1
7/5/1995,643761.6
7/12/1995,646538.4
7/19/1995,649976.4
7/26/1995,648943.4
8/2/1995,663615.6
8/9/1995,650483.8
8/16/1995,636162.5
8/23/1995,648729.9
8/30/1995,639677.1
9/6/1995,640338
9/13/1995,643022.4
9/20/1995,647655.3
9/27/1995,645473.5
10/4/1995,638817.5
10/11/1995,647125.3
10/18/1995,637402.7
10/25/1995,638608.8
11/1/1995,642322
11/8/1995,638836.8
11/15/1995,634071.6
11/22/1995,637802.1
11/29/1995,627680.2
12/6/1995,633065.7
12/13/1995,634994.4
12/20/1995,658341.3
12/27/1995,651015.9
1/3/1996,655138.7
1/10/1996,648234.5
1/17/1996,643334
1/24/1996,634655.3
1/31/1996,634097.1
2/7/1996,625955.9
2/14/1996,637392.7
2/21/1996,639608.7
2/28/1996,647043.8
3/6/1996,635682.7
3/13/1996,637469.4
3/20/1996,641728.2
3/27/1996,639282
4/3/1996,628134.5
4/10/1996,643326.2
4/17/1996,635823.6
4/24/1996,643308.5
5/1/1996,655406.6
5/8/1996,658502.2
5/15/1996,646380.1
5/22/1996,649119.7
5/29/1996,643520.8
6/5/1996,652695.4
6/12/1996,655519.8
6/19/1996,660734.2
6/26/1996,652655.3
7/3/1996,648766.4
7/10/1996,652322.8
7/17/1996,651520.4
7/24/1996,655541.1
7/31/1996,664214.2
8/7/1996,659236.3
8/14/1996,660834.6
8/21/1996,659552.1
8/28/1996,661857.3
9/4/1996,661467.7
9/11/1996,668935.7
9/18/1996,652901.4
9/25/1996,673898.9
10/2/1996,685996.9
10/9/1996,673751.6
10/16/1996,673592.2
10/23/1996,682263.1
10/30/1996,660179.9
11/6/1996,670792.5
11/13/1996,676150.9
11/20/1996,678526.7
11/27/1996,682832.8
12/4/1996,678103.9
12/11/1996,675545.4
12/18/1996,694951.4
12/25/1996,682046.2
1/1/1997,687503.8
1/8/1997,694009.9
1/15/1997,686883.1
1/22/1997,713517.8
1/29/1997,711248.7
2/5/1997,713152.5
2/12/1997,715842.2
2/19/1997,716232.4
2/26/1997,719018.6
3/5/1997,716260.9
3/12/1997,721702.6
3/19/1997,725316.6
3/26/1997,740334.4
4/2/1997,732888.4
4/9/1997,737270.9
4/16/1997,749956.1
4/23/1997,760704.5
4/30/1997,760468.6
5/7/1997,765270
5/14/1997,760135.2
5/21/1997,775509.8
5/28/1997,762063.5
6/4/1997,746000.5
6/11/1997,747791.8
6/18/1997,752285
6/25/1997,747426.2
7/2/1997,761638.6
7/9/1997,748863
7/16/1997,754365.4
7/23/1997,752250.6
7/30/1997,759901
8/6/1997,759541.4
8/13/1997,769743.4
8/20/1997,794482
8/27/1997,770050.4
9/3/1997,773007.9
9/10/1997,773472.8
9/17/1997,776755.9
9/24/1997,786148.8
10/1/1997,794715.6
10/8/1997,796064
10/15/1997,798330
10/22/1997,808458.1
10/29/1997,799184.1
11/5/1997,800887.9
11/12/1997,802182.3
11/19/1997,791153.9
11/26/1997,803601.6
12/3/1997,812102.9
12/10/1997,820831.6
12/17/1997,803256.5
12/24/1997,805307.2
12/31/1997,814316.2
1/7/1998,811825.4
1/14/1998,817333.7
1/21/1998,828015.8
1/28/1998,820876.1
2/4/1998,814772.7
2/11/1998,815019.6
2/18/1998,823008.7
2/25/1998,823173.1
3/4/1998,839432.7
3/11/1998,835642
3/18/1998,845672.1
3/25/1998,850657.3
4/1/1998,870206.1
4/8/1998,859806
4/15/1998,871806.9
4/22/1998,858047.8
4/29/1998,850631.5
5/6/1998,857890.5
5/13/1998,850975.9
5/20/1998,861553.7
5/27/1998,857575.3
6/3/1998,863742.1
6/10/1998,859416
6/17/1998,872189.7
6/24/1998,871831.4
7/1/1998,878597.7
7/8/1998,847388
7/15/1998,868373.3
7/22/1998,865063
7/29/1998,877664.6
8/5/1998,857768.2
8/12/1998,867724.1
8/19/1998,856869.9
8/26/1998,870210.3
9/2/1998,887066.8
9/9/1998,876192.8
9/16/1998,866212.8
9/23/1998,887682.8
9/30/1998,909709.9
10/7/1998,905060.7
10/14/1998,904911.3
10/21/1998,928346.5
10/28/1998,935943.5
11/4/1998,930698
11/11/1998,927796.8
11/18/1998,952393.4
11/25/1998,939852.1
12/2/1998,944239.9
12/9/1998,947574.1
12/16/1998,950939.3
12/23/1998,944085.7
12/30/1998,943784.3
1/6/1999,933166.5
1/13/1999,950743.7
1/20/1999,959435.7
1/27/1999,945164.4
2/3/1999,943792.4
2/10/1999,956668.9
2/17/1999,948897.2
2/24/1999,957370
3/3/1999,955288.5
3/10/1999,966569.4
3/17/1999,950229.3
3/24/1999,959955.3
3/31/1999,943335
4/7/1999,947649.5
4/14/1999,929390.7
4/21/1999,942667.2
4/28/1999,964314.4
5/5/1999,952096.5
5/12/1999,962781.1
5/19/1999,976159.8
5/26/1999,983041
6/2/1999,977426.8
6/9/1999,988604.8
6/16/1999,994532
6/23/1999,1021056
6/30/1999,992446.6
7/7/1999,999110
7/14/1999,996488.4
7/21/1999,1003007.2
7/28/1999,1000741.4
8/4/1999,984595.8
8/11/1999,1002374.4
8/18/1999,995539
8/25/1999,1001744
9/1/1999,1005860.9
9/8/1999,1000604
9/15/1999,991978
9/22/1999,1038310.4
9/29/1999,1022619.4
10/6/1999,1015308.1
10/13/1999,1007478.7
10/20/1999,1019570.5
10/27/1999,1012697.5
11/3/1999,1008278.4
11/10/1999,1000852.1
